Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],NO2[ppb],Pressure[Pa],Airpointer_NO2[ppb],Airpointer_O3[ppb],Airpointer_Temperature[degC],Airpointer_NO[ppb],Airpointer_NOx[ppb],Airpointer_PM10[ppb],Airpointer_PM2.5[ppb],Airpointer_PM10-2.5[ppb],Airpointer_Humidity[percent]
2020-05-20 22:00,17.60794444,33.32294444,2.541666667,3.826666667,4.232222222,56.98288889,58.56883333,100569.0367,18.52595,30.07725,1004,0.87855,1004,16.86136667,5.535216667,11.32751667,14.21293333
2020-05-20 23:00,16.83961111,35.18694444,2.971111111,4.553333333,5.038333333,55.79516667,59.36905556,100559.7322,20.13443333,29.22493333,1004,2.57475,1004,12.05131667,4.543616667,7.507483333,11.88261667
2020-05-21 1:00,14.21772222,38.86538889,3.531111111,4.842777778,5.14,51.63477778,52.576,100604.5356,15.0463,29.44463333,1004,0.8038,1004,13.82343333,5.019183333,8.8043,9.713533333
2020-05-21 2:00,12.64544444,43.662,6.838333333,8.911111111,9.531111111,47.81566667,53.08455556,100612.1606,29.9471,16.74021667,1004,2.048766667,1004,15.6741,5.648733333,10.02496667,8.967933333
2020-05-21 3:00,11.5385,47.40255556,4.614444444,6.654444444,7.097777778,50.25333333,65.55722222,100606.0433,26.42366667,13.40821667,1004,3.60775,1004,17.2275,5.951266667,11.27473333,7.966233333
2020-05-21 4:00,10.60866667,50.21744444,3.807777778,5.737777778,6.328888889,48.55577778,64.65627778,100596.9694,44.39835,0.382933333,1004,15.85415,1004,20.33915,6.8545,13.48403333,7.47765
2020-05-21 5:00,9.860388889,51.40122222,5.209444444,7.539444444,8.222777778,51.84144444,79.03677778,100603.5906,39.70823333,5.46055,1004.202333,26.51073333,1004.202333,19.10025,7.25715,11.84305,9.1869
2020-05-21 6:00,11.20388889,50.36638889,5.942777778,8.633888889,9.35,50.42822222,88.09522222,100626.3789,13.89385,28.35981667,1005,4.294166667,1005,17.87993333,6.407433333,11.47193333,11.17868333
2020-05-21 7:00,17.15444444,37.62966667,4.196111111,6.136666667,6.631666667,45.80788889,71.281,100638.8044,11.08385,33.76573333,1005,3.972216667,1005,19.04878333,5.782416667,13.26518333,13.37278333
2020-05-21 8:00,21.85844444,28.486,3.057222222,4.521666667,4.946666667,48.75983333,55.29427778,100637.99,7.22815,45.44745,1005,2.19725,1005,13.66275,4.485816667,9.179,15.16958333
2020-05-21 9:00,24.98055556,20.957,1.633888889,2.474444444,2.718333333,57.61611111,54.57088889,100618.2117,4.83215,50.82135,1005,1.345933333,1005,11.25398333,3.851816667,7.400133333,15.45221667
2020-05-21 10:00,25.83988889,19.17283333,1.161666667,1.930555556,2.143888889,60.99938889,70.99733333,100600.0217,3.17665,53.57928333,1004.886333,0.824266667,1004.886333,11.56896667,3.79945,7.769266667,15.68195
2020-05-21 11:00,25.32633333,20.13827778,1.097222222,1.844444444,2.046666667,61.0465,74.48833333,100577.3411,3.932083333,53.83665,1004,1.078516667,1004,10.2868,3.826783333,6.4597,15.71306667
2020-05-21 12:00,23.76833333,22.01116667,1.23,1.986111111,2.201666667,61.09588889,72.81383333,100551.255,4.748083333,55.07231667,1003.701667,1.256,1003.701667,11.1249,3.843966667,7.281116667,16.77116667
2020-05-21 13:00,24.20311111,20.18038889,1.075555556,1.787222222,2.040555556,62.15794444,69.29466667,100481.6478,4.015666667,56.00153333,1003,1.06055,1003,9.50875,3.553716667,5.954916667,17.41886667
2020-05-21 14:00,25.19916667,19.61438889,1.347777778,2.041111111,2.308333333,63.01527778,67.71916667,100421.7567,4.0072,55.54551667,1002.469167,0.950233333,1002.469167,9.582716667,3.333933333,6.248533333,17.99853333
2020-05-21 15:00,26.43305556,17.13377778,2.453333333,2.999444444,3.172777778,63.61755556,70.02477778,100348.0372,5.3206,52.99981667,1001.268667,1.331583333,1001.268667,10.74013333,3.389666667,7.35,19.18081667
2020-05-21 16:00,27.896,15.92655556,2.151111111,2.685,2.901111111,64.13705556,79.26427778,100226.9322,4.878133333,51.92361667,1000.768667,0.984683333,1000.768667,10.02626667,3.117483333,6.910216667,19.6958
2020-05-21 17:00,28.32333333,14.70177778,2.25,2.806666667,3.098888889,63.43411111,76.92877778,100161.3183,5.025833333,50.24155,1000,0.844933333,1000,7.848766667,2.9079,4.941966667,19.74398333
2020-05-21 18:00,24.82355556,17.13111111,4.084444444,5.013888889,5.328888889,62.869,61.55272222,100096.4567,14.00706667,44.52491667,1000,1.578666667,1000,14.21708333,4.239966667,9.976566667,17.59273333
2020-05-21 19:00,21.66027778,19.95638889,1.502222222,2.374444444,2.665,63.68038889,63.65244444,100087.9006,17.99653333,41.78605,1000,0.794516667,1000,9.254033333,3.7761,5.478366667,14.85776667
2020-05-21 20:00,18.99172222,17.87077778,1.499444444,2.335,2.573333333,63.62027778,55.34122222,100098.5656,32.98613333,29.76165,999.9952,0.828933333,999.9952,12.94478333,4.016,8.92825,13.439
2020-05-21 21:00,16.88255556,17.84466667,1.530555556,2.516111111,2.79,64.5125,58.65183333,100116.4533,27.61675,28.04656667,1000,0.627183333,1000,15.97351667,5.320783333,10.65106667,12.66133333
2020-05-21 22:00,15.64372222,22.50705556,3.151666667,4.708888889,5.202777778,59.96211111,59.14572222,100136.7094,35.6062,15.6342,1000,3.274133333,1000,14.23716667,5.740533333,8.4958,12.03135
2020-05-21 23:00,14.53427778,28.34022222,3.966111111,5.678333333,6.221111111,55.74772222,58.21383333,100137.4667,45.62921667,5.225616667,1000,4.37145,1000,19.59515,6.305283333,13.28963333,11.51075
2020-05-22 1:00,13.44922222,34.97338889,5.967222222,8.750555556,9.696666667,45.60516667,55.80927778,100121.875,35.00443333,5.469166667,999.7126833,1.510533333,999.7126833,41.81415,8.892316667,32.92211667,10.83583333
2020-05-22 2:00,13.03255556,37.97166667,10.71444444,13.83611111,14.99166667,40.5905,53.54933333,100093.5594,28.708,8.884816667,999.4408833,0.991666667,999.4408833,21.55325,7.61575,13.9392,10.32913333
2020-05-22 3:00,12.60322222,39.19777778,13.16611111,16.98555556,18.22166667,41.24755556,51.457,100069.085,25.17066667,9.0874,999.12475,4.033433333,999.12475,19.75376667,7.364533333,12.38823333,9.868583333
2020-05-22 4:00,12.21677778,41.38677778,7.945555556,11.02444444,11.72,40.15083333,50.26383333,100040.9994,24.81271667,9.55465,998.9698333,2.491116667,998.9698333,20.28171667,8.2907,11.99453333,9.6672
2020-05-22 5:00,11.99077778,41.8655,7.047222222,10.17055556,10.99944444,40.78511111,53.615,100030.6433,31.9214,5.337933333,998.88985,16.98756667,998.88985,37.92536667,19.19731667,18.72561667,11.30068333
2020-05-22 6:00,13.47505556,42.21016667,15.70833333,25.41555556,29.65277778,41.64494444,70.11961111,100011.0389,32.61428333,13.07585,999.0137667,22.78351667,999.0137667,49.69003333,12.14905,37.54043333,15.86008333
2020-05-22 7:00,20.89516667,27.60422222,7.418888889,11.34277778,12.47611111,42.39077778,65.97355556,99986.54611,16.04495,37.3173,999.0550167,4.8301,999.0550167,21.66091667,6.330583333,15.33011667,18.57016667
2020-05-22 8:00,28.6535,22.33961111,3.292777778,4.692777778,5.233333333,56.24916667,49.14255556,99959.85222,13.69716667,35.63253333,999.0807,5.276683333,999.0807,29.55968333,7.690866667,21.86711667,21.00813333
2020-05-22 9:00,32.98105556,24.0175,2.303888889,3.634444444,4.341666667,60.85316667,73.0365,99951.77778,12.89445,37.21436667,998.5647833,4.9857,998.5647833,34.89926667,8.295133333,26.60358333,23.23083333
2020-05-22 10:00,34.91477778,23.63322222,2.372777778,3.698888889,4.472222222,63.92355556,80.99161111,99899.83111,14.57553333,41.92875,997.9396167,5.650166667,997.9396167,31.46733333,8.196566667,23.26991667,23.48566667
2020-05-22 11:00,34.3315,21.04588889,3.726666667,5.493333333,6.175,67.73477778,80.78466667,99843.425,15.24493333,46.65428333,447.60395,5.31115,447.60395,-135.31875,-158.1310833,-143.8387667,-477.8923
2020-05-22 12:00,32.98571375,22.43822316,3.780913371,5.593135593,6.313606403,68.99464313,78.14072976,99795.93986,11.40108333,54.94516667,997.0343667,3.035083333,997.0343667,29.7992,8.074383333,21.7246,23.53856667
2020-05-22 13:00,31.83339344,24.04798907,3.44442623,5.071976321,5.737522769,69.14575319,69.71001457,99761.12278,7.249016667,62.01298333,996.5922333,1.39235,996.5922333,23.74225,7.276166667,16.46581667,23.12788333
2020-05-22 14:00,31.45238889,24.60977778,2.915555556,4.267777778,4.933333333,70.0035,63.60061111,99717.81778,5.484616667,63.2995,996.0325167,0.854016667,996.0325167,22.28203333,8.047283333,14.2352,23.24198333
2020-05-22 15:00,31.42705556,23.59672222,4.583888889,6.120555556,6.63,70.60211111,56.99144444,99662.73389,4.715533333,59.74413333,995.5361167,0.7802,995.5361167,17.94846667,6.258283333,11.68956667,23.83848333
2020-05-22 16:00,31.6291064,24.26078625,2.374830508,3.476308851,3.980160075,68.7459096,61.0873484,99610.31649,3.82805,58.23243333,995.22405,0.467166667,995.22405,21.26871667,7.006366667,14.26341667,23.80378333
2020-05-22 17:00,32.42572222,23.91072222,2.375,3.585,4.090555556,69.11905556,53.27466667,99576.45278,6.0202,55.64625,994.9131333,0.4623,994.9131333,21.56958333,7.504916667,14.06573333,22.21823333
2020-05-22 18:00,28.78611111,28.56911111,6.340555556,8.370555556,9.233888889,63.84072222,54.512,99559.62889,7.4403,53.36281667,994.7552667,0.45045,994.7552667,23.43508333,7.4731,15.95925,21.54665
2020-05-22 19:00,26.52594444,31.44683333,12.31277778,15.68722222,17.11777778,49.37688889,50.48477778,99554.80611,11.5364,48.23798333,994.7471333,1.028033333,994.7471333,22.34916667,8.484316667,13.86426667,20.00195
2020-05-22 20:00,24.62188889,34.32344444,5.183888889,7.269444444,8.09,45.635,47.65405556,99563.49333,19.6179,34.5962,994.83435,1.491366667,994.83435,25.49275,10.0042,15.4873,18.7848
2020-05-22 21:00,22.82777778,38.62933333,5.892222222,8.503888889,9.523888889,47.67766667,53.49194444,99580.98222,12.7462,38.29386667,995.0931167,0.342183333,995.0931167,29.19068333,10.41723333,18.77343333,17.60408333
2020-05-22 22:00,21.33422222,43.13283333,6.158333333,8.9,9.931111111,46.85266667,51.56916667,99615.44111,19.40486667,26.39943333,995.0966333,1.373783333,995.0966333,29.24925,11.54298333,17.70428333,16.13976667
2020-05-22 23:00,19.70455556,47.67727778,7.964444444,11.49888889,12.63833333,45.81227778,59.818,99625.90167,19.79706667,23.61678333,995.0199,0.527816667,995.0199,31.18616667,11.20993333,19.97566667,15.54373333
2020-05-23 1:00,17.98994444,52.48877778,8.281666667,11.99666667,13.27777778,44.36866667,68.72438889,99614.24167,16.48701667,17.45976667,994.8256,0.479316667,994.8256,28.2369,12.38836667,15.84903333,14.06558333
2020-05-23 2:00,17.44911111,53.94322222,9.371666667,13.55111111,14.84166667,44.06361111,71.93905556,99616.07833,18.38301667,14.41961667,994.7301833,0.277016667,994.7301833,30.63758333,12.69185,17.94503333,13.39571667
2020-05-23 3:00,16.86466667,55.35405556,9.755,13.97555556,15.27222222,45.78466667,75.75638889,99609.98278,20.7544,11.96053333,994.59765,3.19795,994.59765,29.78163333,13.21276667,16.56931667,13.4949
2020-05-23 4:00,16.70133333,57.13405556,10.555,15.15833333,16.52055556,45.36361111,80.32655556,99596.67278,17.89186667,12.25036667,994.78755,0.991233333,994.78755,29.44981667,12.89311667,16.55696667,13.4439
2020-05-23 5:00,16.7485,57.24066667,10.88333333,15.64833333,17.00055556,43.38572222,80.03511111,99619.85778,12.23068333,24.32305,995.2297,0.933316667,995.2297,22.89195,9.529733333,13.36298333,14.19301667
2020-05-23 6:00,17.48394444,57.84244444,8.943888889,12.79666667,13.895,46.46155556,91.72344444,99660.315,6.614433333,34.38755,995.5047833,0.889583333,995.5047833,20.69656667,8.082783333,12.6148,17.95155
2020-05-23 7:00,23.96433333,43.70083333,6.584444444,9.483888889,10.28666667,43.94094444,80.32994444,99656.78167,6.832583333,37.70833333,995.7685667,1.4899,995.7685667,22.08921667,7.020516667,15.06948333,21.34638333
2020-05-23 8:00,29.94911111,33.03955556,4.979444444,6.595,7.203333333,44.22716667,58.33133333,99654.96167,6.0121,45.17788333,996.2540167,1.309216667,996.2540167,25.67518333,8.088016667,17.58788333,22.74626667
2020-05-23 9:00,32.59344444,29.32422222,4.040555556,5.666666667,6.332777778,56.11727778,51.43272222,99690.65833,10.3964,44.9171,996.8941833,3.029983333,996.8941833,27.57965,10.95881667,16.61981667,22.5482
2020-05-23 10:00,33.86016667,27.95516667,7.456111111,10.11722222,10.99666667,64.6495,66.12505556,99754.02556,8.30285,53.30033333,997.57575,1.852666667,997.57575,27.83435,11.47698333,16.35491667,23.10556667
2020-05-23 11:00,34.29805556,26.82961111,8.074444444,10.68555556,11.63111111,66.55116667,72.89733333,99817.07278,4.700983333,59.30326667,997.5222,0.687633333,997.5222,24.46498333,9.2184,15.24741667,24.74328333
2020-05-23 12:00,34.71772222,26.13405556,4.283333333,6.045,6.805,71.82872222,71.2875,99809.07556,5.492083333,59.11903333,997.3922333,0.977583333,997.3922333,20.37988333,8.970333333,11.40856667,24.55988333
2020-05-23 13:00,33.03688889,28.18555556,4.188333333,5.918888889,6.638333333,69.7515,70.77166667,99801.595,3.574083333,55.3193,997.1479,0.5732,997.1479,16.80651667,7.740366667,9.066583333,24.53838333
2020-05-23 14:00,32.98305556,32.10822222,4.047777778,5.693888889,6.355555556,64.96311111,68.1545,99774.99667,3.970683333,55.3982,996.8549,0.600183333,996.8549,19.28871667,9.84455,9.4438,24.28636667
2020-05-23 15:00,33.18488889,32.02288889,5.796111111,8.617777778,9.475,64.35261111,57.62383333,99744.73167,3.15585,50.29386667,996.3393167,0.551233333,996.3393167,14.00075,6.551766667,7.44935,24.54836667
2020-05-23 16:00,33.30905556,32.25327778,2.799444444,4.003888889,4.486111111,59.03483333,56.21416667,99694.49833,3.0939,46.32981667,996.4195833,0.586866667,996.4195833,12.96568333,5.436016667,7.529466667,23.92035
2020-05-23 17:00,32.55372222,33.56377778,1.807222222,2.774444444,3.17,58.936,53.70805556,99707.54833,1.971883333,45.4439,996.3775167,0.355266667,996.3775167,15.0641,5.325016667,9.739,23.21543333
2020-05-23 18:00,29.65961111,37.81372222,6.965555556,8.688333333,9.453333333,48.34694444,53.12922222,99713.77556,2.512516667,45.52528333,996.16195,0.242883333,996.16195,14.20353333,5.2756,8.928916667,22.48651667
2020-05-23 19:00,27.24766667,40.02155556,5.566111111,7.117222222,7.848888889,43.86033333,54.39055556,99702.81833,4.286483333,41.35341667,996.3599333,0.2622,996.3599333,14.36755,5.90355,8.464216667,21.52398333
2020-05-23 20:00,25.77511111,44.97144444,6.677777778,8.784444444,9.372777778,45.95738889,58.9645,99729.43,13.69861667,28.94393333,996.6701333,0.33905,996.6701333,35.2879,9.658166667,25.61631667,20.07088333
2020-05-23 21:00,24.04922222,49.44411111,5.806111111,8.340555556,9.376666667,47.4385,67.84327778,99771.18222,15.59565,24.01865,997.0546167,0.6479,997.0546167,53.32693333,15.06325,38.26301667,19.13646667
2020-05-23 22:00,22.551,53.70583333,10.24555556,14.79444444,16.02666667,46.73883333,75.63922222,99817.52,27.67878333,11.37958333,997.20555,4.113033333,997.20555,50.34703333,20.8913,29.46238333,18.06833333
2020-05-23 23:00,21.42305556,57.31927778,20.09166667,29.77777778,33.06777778,47.50355556,87.467,99838.54222,22.79706667,15.17148333,997.1265333,4.1185,997.1265333,28.10081667,16.04013333,12.06108333,17.67263333
2020-05-24 1:00,20.99116667,54.28777778,13.11222222,18.60222222,19.80611111,48.25911111,87.83577778,99841.44722,10.16741667,41.08838333,997.23515,0.3352,997.23515,19.86,7.436933333,12.42276667,18.07256667
2020-05-24 2:00,21.12516667,47.13188889,4.385555556,6.192777778,6.796666667,52.07716667,81.37455556,99844.775,12.13156667,42.27613333,997.2910167,1.038133333,997.2910167,19.20898333,6.530466667,12.67791667,18.0366
2020-05-24 3:00,21.35772222,44.313,3.203333333,4.634444444,5.218888889,54.03705556,75.86666667,99847.33444,12.38238333,38.92395,997.1624833,0.68095,997.1624833,18.42145,6.692233333,11.7278,16.36805
2020-05-24 4:00,20.39944444,46.70522222,4.162777778,5.863333333,6.408888889,55.25566667,75.31122222,99841.04167,9.880183333,40.35193333,997.2814333,1.551083333,997.2814333,18.84076667,6.72845,12.11266667,14.86446667
2020-05-24 5:00,18.84188889,44.95166667,5.123333333,6.909444444,7.398888889,53.61911111,73.69038889,99862.09833,8.291483333,37.89195,997.7105,0.652883333,997.7105,20.00778333,6.387666667,13.6186,14.76221667
2020-05-24 6:00,18.24405556,43.69188889,3.751666667,5.256111111,5.671111111,51.922,78.08338889,99905.91278,12.24743333,33.47765,998.10975,2.005233333,998.10975,20.94721667,6.641633333,14.30385,15.6738
2020-05-24 7:00,20.09355556,41.46433333,4.012777778,5.661111111,6.133888889,50.51811111,84.06538889,99933.55778,9.340783333,36.3519,998.0634,8.340166667,998.0634,18.07248333,7.512666667,10.55973333,16.54345
2020-05-24 8:00,24.65155556,37.93633333,5.787222222,7.871111111,8.431666667,48.28833333,70.46616667,99908.13444,4.909033333,36.83338333,998.1596,2.676266667,998.1596,17.8818,8.5775,9.303783333,18.68143333
2020-05-24 9:00,28.84366667,36.81788889,7.897777778,10.51944444,11.14055556,47.97466667,64.73966667,99897.73889,4.86705,35.53006667,997.7629667,1.81035,997.7629667,15.12075,8.25855,6.86285,21.16566667
2020-05-24 10:00,32.06761111,37.74738889,6.626666667,9.142777778,9.675,50.83583333,65.45255556,99850.29611,2.05815,33.09238333,997.4766,0.7101,997.4766,11.24651667,5.7348,5.511683333,22.80223333
2020-05-24 11:00,33.46883333,37.989,4.107222222,5.58,5.795,47.36488889,64.33777778,99815.92444,1.596433333,37.99713333,997.09045,0.35525,997.09045,12.71175,5.606683333,7.104616667,24.05523333
2020-05-24 12:00,33.54516667,37.71188889,4.016111111,5.342777778,5.581111111,52.14144444,64.22222222,99777.20944,6.321016667,35.86055,996.6191833,3.588783333,996.6191833,15.29036667,7.18465,8.105816667,22.99193333
2020-05-24 13:00,32.00016667,39.16838889,6.196111111,8.309444444,8.737777778,52.87133333,64.19938889,99734.68667,4.018433333,37.37633333,996.3991167,1.4853,996.3991167,14.7533,7.351283333,7.402933333,22.1782
2020-05-24 14:00,30.86161111,40.9585,5.871666667,7.98,8.396111111,46.89977778,68.67561111,99718.60111,3.959016667,36.88086667,995.9428,1.525116667,995.9428,14.90195,6.51535,8.3878,22.47168333
2020-05-24 15:00,30.89966667,40.53933333,4.796666667,6.462777778,6.843333333,44.7185,65.87372222,99670.19722,5.001516667,37.83333333,995.1365,2.519533333,995.1365,16.34015,6.242933333,10.09493333,21.80793333
2020-05-24 16:00,29.93661111,40.59277778,4.461666667,6.085555556,6.39,49.08833333,62.44761111,99593.21167,3.1852,41.55768333,994.5291833,0.876933333,994.5291833,12.85113333,5.7759,7.074733333,21.22666667
2020-05-24 17:00,28.84655556,40.80694444,8.613888889,10.65277778,11.115,48.52494444,63.87222222,99535.67056,6.07535,40.71433333,993.7917167,1.401666667,993.7917167,11.04178333,5.616083333,5.425033333,20.60595
2020-05-24 18:00,26.26533333,44.72727778,12.73333333,15.40888889,16.31166667,49.97877778,66.40577778,99472.85111,6.527566667,40.53786667,993.4547,0.585316667,993.4547,12.04936667,5.10465,6.945633333,19.86378333
2020-05-24 19:00,24.39672222,47.68183333,3.507777778,4.944444444,5.233888889,49.78222222,72.48477778,99445.42222,13.68361667,33.7721,993.0027833,1.0801,993.0027833,11.74126667,5.055516667,6.684983333,18.32613333
2020-05-24 20:00,22.77122222,50.01377778,3.367222222,4.755,5.093333333,51.584,77.36266667,99411.15,14.12773333,31.8386,993.085,0.82955,993.085,16.6376,5.86755,10.77028333,16.91523333
2020-05-24 21:00,20.97405556,53.00533333,4.499444444,6.366666667,6.801111111,52.77027778,84.48361111,99429.20333,21.95495,22.15005,993.0812167,0.760533333,993.0812167,16.6668,6.808966667,9.857733333,16.96225
2020-05-24 22:00,20.64211111,54.98938889,5.928333333,8.249444444,8.66,51.66944444,93.44738889,99429.24,19.9827,21.27115,993.00485,0.323833333,993.00485,16.20746667,7.636416667,8.571166667,17.65176667
2020-05-24 23:00,21.11155556,55.15866667,7.289444444,10.09277778,10.65777778,50.89127778,92.91838889,99422.72889,8.6139,25.2446,992.9315833,0.2283,992.9315833,19.87715,8.313133333,11.56548333,17.66235
2020-05-25 1:00,20.84694444,70.49794444,11.04777778,16.04777778,17.03277778,60.94727778,107.9807222,99445.32389,15.9126,19.28383333,993.4476333,2.872333333,993.4476333,17.5831,10.34921667,7.233916667,17.5327
2020-05-25 2:00,20.95422222,72.70494444,15.51222222,22.94944444,24.21444444,69.11011111,114.502,99474.79056,30.94658333,4.670383333,993.64375,11.0653,993.64375,17.52671667,10.72313333,6.803666667,17.47905
2020-05-25 3:00,20.81411111,70.94188889,15.92944444,23.47111111,24.53666667,64.40416667,120.2716667,99496.79278,10.12405,20.05918333,993.706,0.230716667,993.706,16.2813,9.866666667,6.414983333,17.58405
2020-05-25 4:00,20.35874765,73.03623729,16.01357815,23.26112994,24.06719397,64.72502825,118.3508343,99509.54435,5.786316667,26.88911667,994.2982167,0.326283333,994.2982167,15.76406667,9.652216667,6.109716667,18.85965
2020-05-25 5:00,21.21694444,72.23872222,15.17444444,21.77222222,22.57666667,63.27488889,118.287,99565.22611,8.299266667,22.20751667,994.6975167,1.139766667,994.6975167,15.92176667,9.582983333,6.339683333,19.24763333
2020-05-25 6:00,22.37588889,70.35827778,14.52388889,20.94833333,21.72611111,57.70138889,120.9395556,99601.37667,8.6372,21.26401667,995.0535167,2.403233333,995.0535167,17.78471667,9.972366667,7.813466667,20.5967
2020-05-25 7:00,26.35438889,60.16405556,13.26055556,18.81388889,19.51666667,47.82288889,115.6176667,99617.74611,10.89006667,23.03673333,995.4553333,4.0334,995.4553333,22.61558333,10.43103333,12.18491667,23.60446667
2020-05-25 8:00,31.87066667,46.84511111,11.88055556,16.52888889,17.48,44.84094444,100.6570556,99634.41111,9.910216667,30.40353333,995.9365833,6.018016667,995.9365833,32.02496667,13.25246667,18.77,25.35768333
2020-05-25 9:00,36.04483333,37.76788889,9.984444444,15.17,17.22666667,56.5995,87.16222222,99666.33167,5.433083333,41.39608333,996.15945,1.726616667,996.15945,22.84781667,8.697433333,14.14715,26.75851667
2020-05-25 10:00,38.08911111,34.2125,8.978333333,12.22388889,13.64611111,63.77255556,92.92466667,99681.86333,3.016566667,50.57063333,996.5617333,0.567566667,996.5617333,17.55821667,6.892133333,10.665,28.90068333
2020-05-25 11:00,39.95727778,30.28488889,5.142222222,6.795,7.046111111,69.63544444,107.1106111,99719.55889,2.609533333,55.9032,996.54795,0.365916667,996.54795,19.26846667,7.127266667,12.14178333,30.64543333
2020-05-25 12:00,39.84094444,30.20933333,6.118333333,7.976666667,8.32,75.16416667,124.6715,99715.84778,6.032083333,56.40215,996.3515167,0.603183333,996.3515167,25.99496667,11.12296667,14.8716,28.94998333
2020-05-25 13:00,36.91672222,36.01683333,11.22944444,15.01055556,15.52722222,78.47794444,118.2048333,99704.91222,5.811366667,63.79441667,996.1787833,0.628783333,996.1787833,30.02881667,11.447,18.58005,28.8761
2020-05-25 14:00,35.32355556,38.01661111,11.07111111,15.09166667,15.68611111,76.53577778,95.15472222,99690.39722,3.735816667,65.85,996.0791667,0.2953,996.0791667,25.10276667,10.54331667,14.55418333,29.79243333
2020-05-25 15:00,36.7409037,35.64944444,9.213777778,12.56533333,13.17385185,76.63558519,79.54052593,99679.74504,3.539066667,56.40686667,995.80615,0.4553,995.80615,23.44721667,9.971433333,13.4744,29.56486667